SightingID,ReserveName,SpeciesCommonName,SightingDate
8841,Kalispell,Kirtland's Warbler,2/2/2010
8842,Caroni,Clay-colored Sparrow,3/6/2010
8843,Weracoba,Ruby-crowned Kinglet,4/18/2019
8844,Guayaguayare,Rusty Blackbird,2/22/2023
8845,Kasigluk,Lapland Longspur,1/23/2014
8846,Karuk,Smooth-billed Ani,1/5/2010
8847,Oropouche ,Cliff Swallow,3/26/2021
8848,Caura,California Gnatcatcher,4/1/2021
8849,Acoma Pueblo,Colima Warbler,2/21/2012
8850,Bishop Paiute,Broad-billed Hummingbird,10/17/2016
8851,Caura,Boat-tailed Grackle,7/16/2014
8852,Oropouche ,California Gnatcatcher,10/2/2021
8853,Birch Creek,California Quail,9/1/2021
8854,Ochillie,Yellow-throated Warbler,7/27/2008
8855,Kalispell,Varied Bunting,8/3/2008
8856,Guaico,Clay-colored Sparrow,11/14/2023
8857,Arouca,Henslow's Sparrow,7/14/2016
8858,Guaico,Broad-billed Hummingbird,1/23/2012
8859,Schatulga,Yellow-eyed Junco,6/23/2017
8860,Guayaguayare,Varied Thrush,5/31/2018
8861,Blackfeet,Hermit Thrush,8/8/2009
8862,Brotherton,Hermit Warbler,3/23/2019
8863,Kasigluk,Smooth-billed Ani,7/25/2015
8864,Paria,Golden-crowned Sparrow,9/22/2013
8865,Bois Forte Band,Orange-crowned Warbler,5/10/2020
8866,Tacarigua,Nashville Warbler,9/10/2016
8867,Arima,Lincoln's Sparrow,10/5/2020
8868,Guaico,Buff-collared Nightjar,5/4/2010
8869,Aripo ,Black-chinned Sparrow,5/8/2019
8870,Tamana,Kirtland's Warbler,8/23/2018
8871,Caura,Yellow-throated Warbler,10/25/2018
8872,Weracoba,Acadian Flycatcher,12/8/2008
8873,Karuk,Clay-colored Sparrow,5/24/2008
8874,Caroni,Boreal Chickadee,3/1/2013
8875,Oropouche ,Varied Bunting,3/9/2019
8876,Brotherton,Townsend's Solitaire,6/22/2010
8877,Toccoa,Varied Thrush,3/20/2009
8878,Couva,Wood Thrush,4/19/2013
8879,Kalispell,Varied Thrush,1/6/2011
8880,Tunapuna,Black-throated Blue Warbler,1/10/2014
8881,Kaw,Gray Catbird,10/20/2013
8882,Bois Forte Band,Bohemian Waxwing,11/4/2008
8883,Bishop Paiute,Yellow-green Vireo,10/10/2022
8884,Blackfeet,Smooth-billed Ani,10/15/2008
8885,Paria,Hermit Thrush,7/5/2022
8886,Kasigluk,Brown Jay,10/26/2018
8887,Aripo ,Eurasian Tree Sparrow,10/29/2011
8888,Burns Paiute,Sagebrush Sparrow,7/16/2008
8889,Blackfeet,Sagebrush Sparrow,1/11/2014
8890,Carapichaima,Song Sparrow,7/15/2013
8891,Karuk,Scott's Oriole,11/2/2018
8892,Beaver Village,Red-faced Warbler,7/19/2022
8893,Guayaguayare,Chestnut-sided Warbler,8/21/2013
8894,Karuk,Yellow-throated Warbler,4/21/2010
8895,Bois Forte Band,Yellow-breasted Chat,10/21/2016
8896,Anvik Village,Prothonotary Warbler,8/3/2009
8897,Blackfeet,Lincoln's Sparrow,12/25/2013
8898,Bad River,Yellow-rumped Warbler,6/19/2011
8899,Chaguanas,Clay-colored Sparrow,3/8/2012
8900,Chaguanas,Black-throated Blue Warbler,5/30/2019
8901,Kasigluk,Yellow-eyed Junco,2/8/2017
8902,Oropouche ,Arctic Warbler,1/19/2020
8903,Arima,Hammond's Flycatcher,12/10/2014
8904,Bad River,Smooth-billed Ani,4/26/2018
8905,Caroni,Cliff Swallow,3/22/2018
8906,Chaguanas,Pyrrhuloxia,3/19/2015
8907,Bishop Paiute,Ruffed Grouse,4/30/2009
8908,Caura,Rusty Blackbird,12/12/2015
8909,Arima,Smooth-billed Ani,1/21/2010
8910,Kasigluk,Barn Swallow,10/15/2009
8911,Paria,Willow Flycatcher,9/20/2010
8912,Kasigluk,Willow Flycatcher,3/5/2023
8913,Chaguanas,Morelet's Seedeater,4/30/2024
8914,Chaguanas,California Gnatcatcher,2/12/2015
8915,Guaico,Sedge Wren,5/24/2013
8916,Bad River,Varied Bunting,11/18/2019
8917,Caura,Yellow-throated Warbler,6/4/2021
8918,Caroni,Sharp-shinned Hawk,3/25/2012
8919,Kasigluk,Black-chinned Sparrow,1/26/2022
8920,Mucurapo,Grace's Warbler,8/18/2022
8921,Tacarigua,Lesser Goldfinch,9/13/2021
8922,Arima,Orchard Oriole,11/20/2010
8923,Kasigluk,Lapland Longspur,5/26/2013
8924,Mucurapo,Brown Jay,6/23/2018
8925,Caura,Olive Sparrow,1/18/2012
8926,Aripo ,Hooded Warbler,12/24/2010
8927,Oropouche ,Hermit Thrush,3/15/2024
8928,Caura,Ruby-crowned Kinglet,3/9/2014
8929,Tacarigua,Prairie Warbler,7/3/2022
8930,Cataula,Clay-colored Sparrow,2/22/2016
8931,Upatoi,Colima Warbler,9/30/2020
8932,Guayaguayare,Orange-crowned Warbler,11/6/2021
8933,Schatulga,Clay-colored Sparrow,8/13/2009
8934,Beaver Village,Varied Thrush,2/24/2019
8935,Tamana,Song Sparrow,9/24/2013
8936,Big Sandy Rancheria,Smooth-billed Ani,7/10/2008
8937,Dahlonega,Black-throated Gray Warbler,1/27/2015
8938,Acoma Pueblo,Yellow-eyed Junco,7/17/2012
8939,Karuk,Hooded Warbler,5/10/2024
8940,Chaguanas,Tricolored Blackbird,11/18/2015
8941,Kaw,Yellow-eyed Junco,8/13/2008
8942,Birch Creek,Yellow-eyed Junco,4/20/2010
8943,Toccoa,Hooded Warbler,12/1/2019
8944,Arima,Hermit Thrush,7/19/2022
8945,Couva,California Gnatcatcher,9/12/2012
8946,Kasigluk,Common Grackle,4/1/2013
8947,Weracoba,Ruby-crowned Kinglet,1/28/2023
8948,Birch Creek,Scaled Quail,2/28/2018
8949,Dahlonega,Yellow-throated Warbler,1/22/2022
8950,Schatulga,Smooth-billed Ani,7/18/2021
8951,Burns Paiute,Morelet's Seedeater,5/14/2015
8952,Beaver Village,Swamp Sparrow,7/16/2021
8953,Weracoba,Yellow-eyed Junco,12/17/2016
8954,Cataula,Mountain Chickadee,1/8/2020
8955,Cataula,Olive Sparrow,3/1/2021
8956,Mucurapo,Northern Goshawk,2/26/2009
8957,Toccoa,Chestnut-sided Warbler,12/3/2022
8958,Chaguanas,Sagebrush Sparrow,4/18/2019
8959,Tunapuna,Colima Warbler,12/21/2018
8960,Cataula,Hermit Thrush,12/10/2022
8961,Couva,European Starling,2/21/2021
8962,Oropouche ,Arctic Warbler,10/8/2016
8963,Caroni,Yellow Warbler,8/1/2014
8964,Kalispell,Tricolored Blackbird,2/15/2022
8965,Mayaro,California Gnatcatcher,5/8/2014
8966,Mucurapo,Yellow-green Vireo,11/9/2022
8967,Blackfeet,Varied Thrush,1/9/2021
8968,Tunapuna,Common Grackle,6/6/2012
8969,Paria,Song Sparrow,1/31/2014
8970,Ochillie,Least Flycatcher,1/6/2020
8971,Tamana,Cave Swallow,6/4/2019
8972,Mayaro,Red-faced Warbler,4/28/2021
8973,Birch Creek,Song Sparrow,9/6/2019
8974,Arima,Yellow-eyed Junco,8/15/2022
8975,Chaguanas,Pyrrhuloxia,12/14/2013
8976,Weracoba,Arctic Warbler,1/3/2011
8977,Cataula,Pine Siskin,5/31/2019
8978,Tunapuna,Brown Jay,2/13/2019
8979,Upatoi,Lincoln's Sparrow,2/3/2021
8980,Blackfeet,Bicknell's Thrush,11/23/2023
8981,Anvik Village,Carolina Wren,10/2/2021
8982,Dahlonega,Hooded Warbler,9/4/2015
8983,Schatulga,Saltmarsh Sparrow,9/27/2014
8984,Birch Creek,Rock Ptarmigan,9/17/2011
8985,Upatoi,Varied Thrush,11/10/2014
8986,Tacarigua,Orange-crowned Warbler,1/18/2017
8987,Tunapuna,Hermit Thrush,8/8/2023
8988,Chaguanas,Yellow-eyed Junco,11/16/2017
8989,Bad River,Bay-breasted Warbler,1/3/2021
8990,Brotherton,Song Sparrow,1/2/2014
8991,Kaw,Orange-crowned Warbler,12/20/2014
8992,Caura,California Gnatcatcher,11/17/2009
8993,Weracoba,Colima Warbler,9/10/2009
8994,Caroni,Lincoln's Sparrow,4/13/2008
8995,Schatulga,Chestnut-sided Warbler,8/28/2011
8996,Guayaguayare,Ruby-crowned Kinglet,5/28/2014
8997,Chaguanas,Greater Sage-Grouse,2/27/2023
8998,Blackfeet,Rusty Blackbird,12/12/2014
8999,Burns Paiute,Cave Swallow,7/8/2009
9000,Big Sandy Rancheria,Red-faced Warbler,12/4/2014
9001,Bad River,Cave Swallow,10/7/2023
9002,Tamana,Song Sparrow,6/18/2017
9003,Anvik Village,Yellow-breasted Chat,1/3/2014
9004,Ochillie,Varied Thrush,8/26/2009
9005,Schatulga,Varied Thrush,1/13/2013
9006,Bishop Paiute,Lark Sparrow,4/10/2016
9007,Guayaguayare,California Gnatcatcher,11/2/2017
9008,Bad River,Black-throated Blue Warbler,3/21/2020
9009,Carapichaima,Varied Thrush,10/10/2015
9010,Beaver Village,Orange-crowned Warbler,10/27/2022
9011,Nankipooh,Montezuma Quail,9/3/2015
9012,Acoma Pueblo,Eastern Kingbird,6/23/2015
9013,Big Sandy Rancheria,McKay's Bunting,7/27/2010
9014,Oropouche ,Gray Flycatcher,6/18/2010
9015,Bois Forte Band,Carolina Chickadee,2/25/2019
9016,Schatulga,Smooth-billed Ani,7/22/2019
9017,Upatoi,Tricolored Blackbird,4/26/2023
9018,Nankipooh,Rock Pigeon,10/27/2018
9019,Nankipooh,Clay-colored Sparrow,12/22/2022
9020,Big Sandy Rancheria,Purple Finch,7/30/2013
9021,Karuk,Willow Flycatcher,1/11/2017
9022,Nankipooh,Clay-colored Sparrow,7/19/2016
9023,Toccoa,Eastern Towhee,4/25/2013
9024,Bishop Paiute,Bohemian Waxwing,7/14/2008
9025,Arima,Hammond's Flycatcher,10/19/2015
9026,Arima,Red-faced Warbler,9/28/2023
9027,Ochillie,Orchard Oriole,6/1/2015
9028,Oropouche ,Vaux's Swift,7/21/2008
9029,Brotherton,Purple Martin,1/16/2017
9030,Ochillie,Song Sparrow,7/1/2022
9031,Upatoi,Orange-crowned Warbler,4/11/2015
9032,Kasigluk,Bohemian Waxwing,1/17/2021
9033,Bishop Paiute,Hooded Warbler,5/28/2021
9034,Blackfeet,Fox Sparrow,11/9/2009
9035,Couva,Arctic Warbler,6/29/2010
9036,Beaver Village,Eurasian Tree Sparrow,6/12/2014
9037,Tamana,Varied Thrush,7/29/2009
9038,Couva,California Gnatcatcher,6/8/2016
9039,Nankipooh,Marsh Wren,8/14/2013
9040,Couva,Vaux's Swift,9/4/2018
9041,Birch Creek,Willow Flycatcher,9/30/2010
9042,Carapichaima,Bohemian Waxwing,2/23/2021
9043,Burns Paiute,Eurasian Tree Sparrow,7/5/2010
9044,Mucurapo,Boat-tailed Grackle,2/11/2011
9045,Brotherton,Pyrrhuloxia,8/13/2021
9046,Bishop Paiute,Bank Swallow,6/24/2017
9047,Chaguanas,Varied Thrush,3/15/2016
9048,Chaguanas,Bohemian Waxwing,10/7/2011
9049,Tunapuna,Rusty Blackbird,2/10/2010
9050,Carapichaima,Varied Thrush,8/5/2017
9051,Anvik Village,Chestnut-collared Longspur,3/25/2014
9052,Brotherton,Willow Flycatcher,5/5/2009
9053,Arouca,Allen's Hummingbird,11/26/2021
9054,Kasigluk,Violet-green Swallow,1/24/2008
9055,Nankipooh,Black-chinned Sparrow,12/8/2017
9056,Caroni,Lapland Longspur,12/3/2009
9057,Tamana,Say's Phoebe,4/17/2010
9058,Guayaguayare,Yellow-green Vireo,10/9/2014
9059,Caroni,Brown-headed Nuthatch,5/20/2015
9060,Big Sandy Rancheria,Gilded Flicker,3/31/2023
9061,Bois Forte Band,Chestnut-sided Warbler,12/21/2011
9062,Kaw,Black-throated Blue Warbler,1/25/2011
9063,Mayaro,Hermit Thrush,9/7/2011
9064,Bad River,Clay-colored Sparrow,6/30/2014
9065,Ochillie,Golden-crowned Sparrow,2/26/2014
9066,Arima,Varied Thrush,12/21/2012
9067,Upatoi,Whiskered Screech-Owl,7/19/2010
9068,Guayaguayare,Colima Warbler,4/2/2022
9069,Paria,Cliff Swallow,2/7/2008
9070,Weracoba,Marsh Wren,11/24/2014
9071,Birch Creek,Hermit Thrush,8/24/2011
9072,Chaguanas,Gray-cheeked Thrush,9/3/2018
9073,Bishop Paiute,Willow Ptarmigan,12/14/2015
9074,Arima,Kirtland's Warbler,3/19/2010
9075,Oropouche ,Yellow-throated Warbler,8/19/2009
9076,Upatoi,Orchard Oriole,7/3/2011
9077,Mayaro,Curve-billed Thrasher,6/15/2015
9078,Chaguanas,Cave Swallow,10/20/2023
9079,Aripo ,Hoary Redpoll,2/8/2022
9080,Aripo ,Chestnut-collared Longspur,10/21/2009
9081,Kasigluk,California Gnatcatcher,5/24/2021
9082,Arima,White-breasted Nuthatch,12/9/2010
9083,Tamana,Song Sparrow,12/26/2022
9084,Chaguanas,Varied Thrush,10/14/2023
9085,Caura,Eurasian Tree Sparrow,7/28/2008
9086,Tacarigua,Varied Thrush,12/21/2017
9087,Carapichaima,Blackburnian Warbler,1/6/2012
9088,Kalispell,Olive Sparrow,7/11/2014
9089,Kalispell,Pine Siskin,6/14/2008
9090,Mayaro,Arctic Warbler,9/20/2023
9091,Kaw,Gray-cheeked Thrush,1/31/2014
9092,Kalispell,Varied Thrush,10/6/2008
9093,Anvik Village,Pine Warbler,9/29/2010
9094,Birch Creek,Black-chinned Sparrow,12/19/2018
9095,Brotherton,Bohemian Waxwing,4/16/2012
9096,Kalispell,Gray Catbird,3/22/2014
9097,Tacarigua,Wood Thrush,4/26/2017
9098,Chaguanas,Bohemian Waxwing,10/8/2012
9099,Kaw,Willow Flycatcher,7/23/2014
9100,Ochillie,Bank Swallow,5/1/2024
9101,Bois Forte Band,Yellow-green Vireo,8/4/2010
9102,Upatoi,Colima Warbler,11/27/2008
9103,Burns Paiute,Rusty Blackbird,10/16/2020
9104,Beaver Village,Clay-colored Sparrow,2/16/2012
9105,Bois Forte Band,Florida Scrub-Jay,11/6/2023
9106,Guaico,Clay-colored Sparrow,3/29/2018
9107,Guayaguayare,Black-chinned Hummingbird,4/23/2012
9108,Brotherton,Pygmy Nuthatch,10/20/2019
9109,Schatulga,Turkey Vulture,10/20/2021
9110,Birch Creek,Orange-crowned Warbler,8/19/2012
9111,Burns Paiute,Smooth-billed Ani,10/23/2013
9112,Tacarigua,Fox Sparrow,10/22/2014
9113,Aripo ,Chestnut-collared Longspur,9/17/2013
9114,Cataula,Red-eyed Vireo,12/26/2022
9115,Kalispell,Ruby-crowned Kinglet,5/2/2010
9116,Caura,Black-capped Gnatcatcher,2/7/2022
9117,Upatoi,Varied Thrush,1/21/2010
9118,Karuk,Song Sparrow,1/11/2015
9119,Schatulga,Pyrrhuloxia,10/11/2012
9120,Chaguanas,Audubon's Oriole,1/16/2018
9121,Acoma Pueblo,Ruffed Grouse,12/19/2018
9122,Ochillie,Lincoln's Sparrow,9/10/2017
9123,Burns Paiute,Yellow-throated Warbler,12/12/2023
9124,Cataula,Smooth-billed Ani,5/10/2016
9125,Kalispell,Pygmy Nuthatch,3/23/2018
9126,Tunapuna,Hoary Redpoll,10/29/2012
9127,Cataula,Tricolored Blackbird,8/14/2008
9128,Upatoi,California Gnatcatcher,7/2/2016
9129,Burns Paiute,Mountain Chickadee,8/23/2013
9130,Guayaguayare,Red-faced Warbler,9/17/2016
9131,Oropouche ,California Gnatcatcher,4/30/2019
9132,Kaw,Smooth-billed Ani,12/30/2020
9133,Arouca,Boreal Chickadee,11/11/2023
9134,Chaguanas,Eurasian Tree Sparrow,2/19/2013
9135,Ochillie,Lesser Goldfinch,6/8/2013
9136,Caroni,Orchard Oriole,7/8/2015
9137,Caroni,Say's Phoebe,11/6/2009
9138,Caura,Purple Martin,12/19/2020
9139,Cataula,Tricolored Blackbird,2/17/2021
9140,Brotherton,Brown Jay,6/16/2009
9141,Paria,Arctic Warbler,2/11/2013
9142,Oropouche ,Willow Flycatcher,1/7/2020
9143,Mucurapo,Arctic Warbler,5/26/2018
9144,Big Sandy Rancheria,Ruby-crowned Kinglet,12/10/2022
9145,Arouca,Clay-colored Sparrow,6/21/2008
9146,Mucurapo,Yellow-green Vireo,7/30/2019
9147,Arima,Tricolored Blackbird,7/6/2017
9148,Mucurapo,Gray Flycatcher,3/29/2009
9149,Tacarigua,Lincoln's Sparrow,12/31/2013
9150,Guaico,Mountain Chickadee,8/5/2012
9151,Guayaguayare,Yellow-eyed Junco,5/2/2015
9152,Bad River,Boat-tailed Grackle,7/4/2020
9153,Tamana,Golden-crowned Sparrow,2/5/2016
9154,Couva,Orange-crowned Warbler,11/6/2020
9155,Mayaro,McKay's Bunting,5/11/2021
9156,Weracoba,Bohemian Waxwing,12/3/2018
9157,Kaw,Hoary Redpoll,9/9/2008
9158,Burns Paiute,Sagebrush Sparrow,7/31/2016
9159,Paria,Hermit Thrush,5/9/2012
9160,Guaico,Varied Thrush,10/15/2012
9161,Dahlonega,Hoary Redpoll,3/22/2013
9162,Mucurapo,Varied Bunting,10/6/2022
9163,Arima,Phainopepla,9/6/2014
9164,Acoma Pueblo,Wood Thrush,11/22/2014
9165,Arouca,Bicknell's Thrush,12/18/2021
9166,Paria,Varied Thrush,9/19/2017
9167,Mucurapo,Least Flycatcher,1/24/2023
9168,Tunapuna,Bank Swallow,1/17/2010
9169,Arima,Ruby-crowned Kinglet,3/7/2017
9170,Kaw,Scarlet Tanager,9/22/2021
9171,Weracoba,Clay-colored Sparrow,8/29/2020
9172,Dahlonega,Rock Wren,9/19/2009
9173,Bad River,Cedar Waxwing,9/25/2012
9174,Schatulga,Eurasian Tree Sparrow,4/3/2008
9175,Carapichaima,Orange-crowned Warbler,2/8/2022
9176,Brotherton,Bank Swallow,4/10/2020
9177,Bois Forte Band,Varied Thrush,12/23/2020
9178,Schatulga,Bewick's Wren,1/3/2011
9179,Brotherton,Cliff Swallow,12/20/2013
9180,Oropouche ,Hooded Warbler,11/28/2017
9181,Toccoa,Clay-colored Sparrow,6/19/2015
9182,Tunapuna,Chestnut-sided Warbler,8/19/2015
9183,Couva,Worm-eating Warbler,3/7/2012
9184,Dahlonega,Black-chinned Hummingbird,5/10/2011
9185,Burns Paiute,Sagebrush Sparrow,4/6/2013
9186,Arouca,Sagebrush Sparrow,7/28/2012
9187,Birch Creek,Varied Thrush,1/30/2009
9188,Caroni,Pacific Wren,9/18/2023
9189,Dahlonega,Song Sparrow,2/7/2012
9190,Tacarigua,Lincoln's Sparrow,5/23/2023
9191,Tamana,Hoary Redpoll,9/13/2018
9192,Couva,Cave Swallow,9/7/2008
9193,Guayaguayare,Varied Thrush,9/27/2017
9194,Blackfeet,Yellow-eyed Junco,3/21/2008
9195,Bad River,Varied Thrush,9/15/2017
9196,Chaguanas,Ruffed Grouse,1/28/2023
9197,Chaguanas,Willow Flycatcher,10/5/2011
9198,Brotherton,Orange-crowned Warbler,5/7/2022
9199,Tunapuna,Lincoln's Sparrow,7/27/2015
9200,Anvik Village,Arctic Warbler,1/18/2022
9201,Kaw,Varied Thrush,9/10/2018
9202,Tunapuna,Bay-breasted Warbler,4/27/2018
9203,Acoma Pueblo,Black-throated Blue Warbler,2/20/2018
9204,Burns Paiute,Swamp Sparrow,1/6/2019
9205,Caroni,Cave Swallow,8/7/2021
9206,Mucurapo,Lapland Longspur,8/31/2020
9207,Burns Paiute,Cassia Crossbill,8/3/2023
9208,Guaico,Yellow Warbler,1/24/2012
9209,Tunapuna,Lincoln's Sparrow,12/7/2023
9210,Guayaguayare,Cerulean Warbler,3/27/2016
9211,Paria,Orange-crowned Warbler,3/18/2022
9212,Beaver Village,Rock Wren,3/28/2012
9213,Kalispell,Tricolored Blackbird,4/6/2018
9214,Arima,Eastern Towhee,8/23/2012
9215,Oropouche ,Pine Siskin,9/7/2012
9216,Tamana,Scott's Oriole,3/15/2014
9217,Kasigluk,American Robin,6/26/2011
9218,Ochillie,Song Sparrow,3/13/2023
9219,Kasigluk,Varied Thrush,9/17/2010
9220,Nankipooh,Olive Sparrow,4/6/2015
9221,Kasigluk,Swamp Sparrow,4/2/2008
9222,Arima,Bohemian Waxwing,4/7/2014
9223,Carapichaima,McKay's Bunting,8/11/2008
9224,Karuk,Pyrrhuloxia,7/24/2012
9225,Birch Creek,Black-capped Gnatcatcher,6/20/2009
9226,Karuk,Yellow-eyed Junco,9/24/2019
9227,Cataula,Yellow-eyed Junco,2/6/2013
9228,Mucurapo,Sagebrush Sparrow,10/14/2015
9229,Tunapuna,Prothonotary Warbler,9/19/2022
9230,Caroni,Yellow-throated Warbler,12/10/2022
9231,Guayaguayare,Eastern Meadowlark,4/29/2021
9232,Acoma Pueblo,Worm-eating Warbler,2/25/2019
9233,Kalispell,Varied Thrush,8/22/2010
9234,Kaw,Red-faced Warbler,4/27/2021
9235,Tacarigua,Yellow-eyed Junco,12/9/2022
9236,Cataula,Varied Thrush,3/22/2017
9237,Nankipooh,Hoary Redpoll,7/1/2014
9238,Kasigluk,Pacific Wren,12/19/2019
9239,Toccoa,Rusty Blackbird,10/30/2022
9240,Paria,Hermit Warbler,7/6/2012
9241,Bad River,Black-throated Blue Warbler,7/12/2018
9242,Beaver Village,Bewick's Wren,6/16/2015
9243,Couva,Eurasian Tree Sparrow,3/24/2008
9244,Carapichaima,Varied Thrush,7/31/2012
9245,Guaico,Dark-eyed Junco,3/28/2011
9246,Brotherton,Western Meadowlark,5/19/2012
9247,Caura,Bay-breasted Warbler,6/25/2012
9248,Arouca,Tree Swallow,9/24/2017
9249,Big Sandy Rancheria,Bohemian Waxwing,2/25/2020
9250,Aripo ,Chestnut-collared Longspur,6/18/2008
9251,Ochillie,Lapland Longspur,7/15/2018
9252,Toccoa,Morelet's Seedeater,9/23/2020
9253,Mucurapo,Yellow-eyed Junco,6/25/2008
9254,Big Sandy Rancheria,Golden-crowned Sparrow,5/27/2009
9255,Couva,Acadian Flycatcher,11/3/2017
9256,Kalispell,Bank Swallow,6/23/2013
9257,Schatulga,Eastern Towhee,5/1/2024
9258,Burns Paiute,Red-naped Sapsucker,6/4/2015
9259,Dahlonega,Cliff Swallow,2/15/2024
9260,Guayaguayare,Hermit Thrush,11/28/2009
9261,Chaguanas,Sagebrush Sparrow,4/28/2024
9262,Karuk,Eurasian Tree Sparrow,6/29/2019
9263,Big Sandy Rancheria,Tricolored Blackbird,3/22/2010
9264,Kaw,Arctic Warbler,1/14/2014
9265,Acoma Pueblo,Clay-colored Sparrow,4/10/2017
9266,Guayaguayare,Purple Finch,4/11/2011
9267,Bad River,Orange-crowned Warbler,1/7/2023
9268,Kaw,Bohemian Waxwing,11/23/2011
9269,Blackfeet,Sagebrush Sparrow,9/20/2016
9270,Anvik Village,California Condor,12/6/2010
9271,Tunapuna,Varied Thrush,4/30/2020
9272,Cataula,Worm-eating Warbler,10/26/2015
9273,Tacarigua,Song Sparrow,6/26/2008
9274,Paria,Tricolored Blackbird,12/24/2021
9275,Tacarigua,Sagebrush Sparrow,1/5/2008
9276,Toccoa,Varied Bunting,6/14/2010
9277,Acoma Pueblo,Boat-tailed Grackle,1/1/2017
9278,Blackfeet,Gray-headed Chickadee,8/21/2023
9279,Aripo ,Western Bluebird,4/24/2013
9280,Bois Forte Band,Black-throated Blue Warbler,3/28/2020
9281,Arima,Clay-colored Sparrow,3/25/2008
9282,Arima,Varied Thrush,1/8/2008
9283,Brotherton,Lapland Longspur,3/19/2013
9284,Guayaguayare,Smooth-billed Ani,6/21/2010
9285,Carapichaima,Smooth-billed Ani,5/27/2022
9286,Bad River,Black-backed Woodpecker,11/27/2018
9287,Carapichaima,California Gnatcatcher,7/19/2018
9288,Birch Creek,Lincoln's Sparrow,5/29/2012
9289,Anvik Village,Eastern Towhee,7/2/2018
9290,Guaico,Orange-crowned Warbler,1/26/2016
9291,Bad River,Cerulean Warbler,1/21/2023
9292,Toccoa,Red-eyed Vireo,3/20/2008
9293,Blackfeet,Varied Thrush,1/19/2013
9294,Arima,Hoary Redpoll,6/22/2023
9295,Arima,Cliff Swallow,5/25/2022
9296,Burns Paiute,Common Grackle,10/18/2020
9297,Bad River,Yellow-billed Magpie,6/3/2008
9298,Mucurapo,Say's Phoebe,10/25/2017
9299,Carapichaima,Arctic Warbler,11/6/2018
9300,Tacarigua,Say's Phoebe,8/14/2008
9301,Caroni,Clay-colored Sparrow,5/5/2024
9302,Weracoba,Song Sparrow,3/10/2021
9303,Acoma Pueblo,Sagebrush Sparrow,4/2/2024
9304,Acoma Pueblo,Purple Martin,2/21/2010
9305,Big Sandy Rancheria,Allen's Hummingbird,8/31/2023
9306,Schatulga,Greater Sage-Grouse,7/20/2020
9307,Arima,Bank Swallow,10/15/2015
9308,Tunapuna,Northern Mockingbird,11/4/2009
9309,Arima,Black-chinned Hummingbird,7/12/2010
9310,Oropouche ,Arctic Warbler,11/25/2013
9311,Tunapuna,Yellow-throated Warbler,4/22/2013
9312,Nankipooh,Yellow-throated Warbler,6/25/2015
9313,Upatoi,Red-naped Sapsucker,5/10/2008
9314,Kaw,Tricolored Blackbird,4/27/2011
9315,Carapichaima,Mourning Dove,5/20/2022
9316,Big Sandy Rancheria,Scarlet Tanager,11/14/2021
9317,Arima,California Gnatcatcher,12/3/2019
9318,Cataula,American Redstart,2/25/2023
9319,Bad River,Black-chinned Hummingbird,5/10/2011
9320,Blackfeet,Clay-colored Sparrow,5/21/2021
9321,Dahlonega,Black-throated Blue Warbler,5/22/2011
9322,Mucurapo,Lark Sparrow,7/4/2009
9323,Tamana,Yellow-throated Warbler,3/29/2024
9324,Oropouche ,Colima Warbler,2/2/2010
9325,Caura,Hooded Warbler,2/4/2013
9326,Arima,Pyrrhuloxia,7/8/2021
9327,Oropouche ,Clay-colored Sparrow,10/28/2022
9328,Schatulga,Sagebrush Sparrow,7/17/2010
9329,Weracoba,Yellow-headed Blackbird,11/20/2013
9330,Acoma Pueblo,Rusty Blackbird,7/31/2018
9331,Chaguanas,Pyrrhuloxia,3/2/2015
9332,Kasigluk,Chipping Sparrow,8/17/2014
9333,Paria,Black-chinned Sparrow,6/30/2014
9334,Cataula,Yellow-eyed Junco,2/24/2015
9335,Tamana,Hooded Warbler,4/7/2017
9336,Kaw,Varied Thrush,1/9/2018
9337,Bois Forte Band,Red-faced Warbler,4/16/2014
9338,Paria,Bachman's Sparrow,9/14/2019
9339,Birch Creek,Ruby-crowned Kinglet,4/13/2012
9340,Karuk,Yellow-throated Warbler,3/17/2014
9341,Kalispell,Gray Catbird,1/21/2021
9342,Kalispell,Rusty Blackbird,8/30/2011
9343,Mucurapo,Warbling Vireo,3/18/2009
9344,Schatulga,Lesser Goldfinch,2/16/2017
9345,Bad River,Yellow-eyed Junco,4/26/2013
9346,Kasigluk,Chestnut-collared Longspur,8/27/2011
9347,Burns Paiute,Colima Warbler,10/5/2018
9348,Karuk,Rusty Blackbird,12/7/2015
9349,Upatoi,Bank Swallow,6/16/2012
9350,Guaico,Hooded Oriole,10/31/2017
9351,Couva,Orange-crowned Warbler,12/4/2015
9352,Brotherton,Yellow-green Vireo,12/13/2008
9353,Ochillie,Mourning Dove,11/15/2009
9354,Tacarigua,California Gnatcatcher,5/9/2019
9355,Kaw,Lapland Longspur,7/21/2009
9356,Guayaguayare,Black-throated Blue Warbler,7/18/2014
9357,Big Sandy Rancheria,Thick-billed Kingbird,11/27/2016
9358,Kalispell,Varied Thrush,1/27/2015
9359,Burns Paiute,Gray Catbird,8/12/2014
9360,Carapichaima,Lark Bunting,6/28/2010
9361,Toccoa,Carolina Wren,1/23/2013
9362,Burns Paiute,Lincoln's Sparrow,3/8/2011
